date,銘柄名,コード,業種,TOPIXに占める個別銘柄のウエイト,ニューインデックス区分,URL
2025/6/30,丸大食品,2288,食料品,0.000044,TOPIX Small 2,
2025/6/30,柿安本店,2294,食料品,0.000027,TOPIX Small 2,
2025/6/30,学情,2301,サービス業,0.000023,TOPIX Small 2,
2025/6/30,スタジオアリス,2305,サービス業,0.000027,TOPIX Small 2,
2025/6/30,クロスキャット,2307,情報・通信業,0.000015,TOPIX Small 2,
2025/6/30,ＮＪＳ,2325,サービス業,0.000038,TOPIX Small 2,
2025/6/30,キューブシステム,2335,情報・通信業,0.000015,TOPIX Small 2,
2025/6/30,コア,2359,情報・通信業,0.000021,TOPIX Small 2,
2025/6/30,セントケア・ホールディング,2374,サービス業,0.000012,TOPIX Small 2,
2025/6/30,ルネサンス,2378,サービス業,0.00002,TOPIX Small 2,
2025/6/30,デジタルホールディングス,2389,サービス業,0.000016,TOPIX Small 2,
2025/6/30,新日本科学,2395,サービス業,0.000038,TOPIX Small 2,
2025/6/30,ワールドホールディングス,2429,サービス業,0.000023,TOPIX Small 2,
2025/6/30,ぐるなび,2440,サービス業,0.000012,TOPIX Small 2,
2025/6/30,タカミヤ,2445,サービス業,0.000011,TOPIX Small 2,
2025/6/30,ファンコミュニケーションズ,2461,サービス業,0.000013,TOPIX Small 2,
2025/6/30,ライク,2462,サービス業,0.000018,TOPIX Small 2,
2025/6/30,エスプール,2471,サービス業,0.000028,TOPIX Small 2,
2025/6/30,ＷＤＢホールディングス,2475,サービス業,0.000022,TOPIX Small 2,
2025/6/30,手間いらず,2477,情報・通信業,0.000011,TOPIX Small 2,
2025/6/30,アドウェイズ,2489,サービス業,0.000011,TOPIX Small 2,
2025/6/30,バリューコマース,2491,サービス業,0.000017,TOPIX Small 2,
2025/6/30,シマダヤ,250A,食料品,0.000013,TOPIX Small 2,
2025/6/30,オエノンホールディングス,2533,食料品,0.000044,TOPIX Small 2,
2025/6/30,養命酒製造,2540,食料品,0.000025,TOPIX Small 2,
2025/6/30,飛島ホールディングス,256A,建設業,0.000046,TOPIX Small 2,
2025/6/30,ライフドリンク　カンパニー,2585,食料品,0.000113,TOPIX Small 2,
2025/6/30,キーコーヒー,2594,食料品,0.000053,TOPIX Small 2,
2025/6/30,Ｊ－オイルミルズ,2613,食料品,0.000055,TOPIX Small 2,
2025/6/30,インターメスティック,262A,小売業,0.000034,TOPIX Small 2,
2025/6/30,ハードオフコーポレーション,2674,小売業,0.000018,TOPIX Small 2,
2025/6/30,高千穂交易,2676,卸売業,0.000043,TOPIX Small 2,
2025/6/30,リガク・ホールディングス,268A,精密機器,0.00013,TOPIX Small 2,
2025/6/30,伊藤忠食品,2692,卸売業,0.000058,TOPIX Small 2,
2025/6/30,キャンドゥ,2698,小売業,0.000033,TOPIX Small 2,
2025/6/30,サーラコーポレーション,2734,小売業,0.000053,TOPIX Small 2,
2025/6/30,トーメンデバイス,2737,卸売業,0.000023,TOPIX Small 2,
2025/6/30,ハローズ,2742,小売業,0.00005,TOPIX Small 2,
2025/6/30,あみやき亭,2753,小売業,0.000029,TOPIX Small 2,
2025/6/30,ハニーズホールディングス,2792,小売業,0.000037,TOPIX Small 2,
2025/6/30,ブルドックソース,2804,食料品,0.000023,TOPIX Small 2,
2025/6/30,エバラ食品工業,2819,食料品,0.000015,TOPIX Small 2,
2025/6/30,キオクシアホールディングス,285A,電気機器,0.000375,TOPIX Small 2,
2025/6/30,横浜冷凍,2874,卸売業,0.000056,TOPIX Small 2,
2025/6/30,イートアンドホールディングス,2882,食料品,0.000026,TOPIX Small 2,
2025/6/30,ヨシムラ・フード・ホールディングス,2884,食料品,0.000015,TOPIX Small 2,
2025/6/30,フジッコ,2908,食料品,0.00004,TOPIX Small 2,
2025/6/30,ケンコーマヨネーズ,2915,食料品,0.000026,TOPIX Small 2,
2025/6/30,なとり,2922,食料品,0.000031,TOPIX Small 2,
2025/6/30,ファーマフーズ,2929,食料品,0.000027,TOPIX Small 2,
2025/6/30,北の達人コーポレーション,2930,化学,0.000015,TOPIX Small 2,
2025/6/30,紀文食品,2933,食料品,0.000023,TOPIX Small 2,
2025/6/30,ピックルスホールディングス,2935,食料品,0.000014,TOPIX Small 2,
2025/6/30,スター・マイカ・ホールディングス,2975,不動産業,0.000025,TOPIX Small 2,
2025/6/30,片倉工業,3001,繊維製品,0.000053,TOPIX Small 2,
2025/6/30,ラサ商事,3023,卸売業,0.00002,TOPIX Small 2,
2025/6/30,ラクーンホールディングス,3031,情報・通信業,0.000013,TOPIX Small 2,
2025/6/30,ソリトンシステムズ,3040,情報・通信業,0.000017,TOPIX Small 2,
2025/6/30,ペッパーフードサービス,3053,小売業,0.000016,TOPIX Small 2,
2025/6/30,トレジャー・ファクトリー,3093,小売業,0.000033,TOPIX Small 2,
2025/6/30,ユニチカ,3103,繊維製品,0.000014,TOPIX Small 2,
2025/6/30,富士紡ホールディングス,3104,繊維製品,0.000056,TOPIX Small 2,
2025/6/30,倉敷紡績,3106,繊維製品,0.000124,TOPIX Small 2,
2025/6/30,シキボウ,3109,繊維製品,0.000017,TOPIX Small 2,
2025/6/30,Ｈａｍｅｅ,3134,小売業,0.000015,TOPIX Small 2,
2025/6/30,ラクト・ジャパン,3139,卸売業,0.000041,TOPIX Small 2,
2025/6/30,グリムス,3150,電気・ガス業,0.000026,TOPIX Small 2,
2025/6/30,バイタルケーエスケー・ホールディングス,3151,卸売業,0.000044,TOPIX Small 2,
2025/6/30,八洲電機,3153,卸売業,0.000035,TOPIX Small 2,
2025/6/30,メディアスホールディングス,3154,卸売業,0.000015,TOPIX Small 2,
2025/6/30,レスター,3156,卸売業,0.000057,TOPIX Small 2,
2025/6/30,三洋貿易,3176,卸売業,0.000047,TOPIX Small 2,
2025/6/30,シュッピン,3179,小売業,0.000028,TOPIX Small 2,
2025/6/30,ビューティガレージ,3180,卸売業,0.000011,TOPIX Small 2,
2025/6/30,ウイン・パートナーズ,3183,卸売業,0.000025,TOPIX Small 2,
2025/6/30,エターナルホスピタリティグループ,3193,小売業,0.000035,TOPIX Small 2,
2025/6/30,ホットランドホールディングス,3196,小売業,0.000041,TOPIX Small 2,
2025/6/30,ＳＦＰホールディングス,3198,小売業,0.000033,TOPIX Small 2,
2025/6/30,綿半ホールディングス,3199,小売業,0.000033,TOPIX Small 2,
2025/6/30,ヨシックスホールディングス,3221,小売業,0.000022,TOPIX Small 2,
2025/6/30,三重交通グループホールディングス,3232,不動産業,0.000026,TOPIX Small 2,
2025/6/30,ディア・ライフ,3245,不動産業,0.000045,TOPIX Small 2,
2025/6/30,地主,3252,不動産業,0.000047,TOPIX Small 2,
2025/6/30,フィル・カンパニー,3267,建設業,0.000004,TOPIX Small 2,
2025/6/30,ＪＰＭＣ,3276,不動産業,0.000015,TOPIX Small 2,
2025/6/30,フージャースホールディングス,3284,不動産業,0.000047,TOPIX Small 2,
2025/6/30,帝国繊維,3302,繊維製品,0.000076,TOPIX Small 2,
2025/6/30,日本コークス工業,3315,石油・石炭製品,0.000021,TOPIX Small 2,
2025/6/30,ゴルフダイジェスト・オンライン,3319,小売業,0.000007,TOPIX Small 2,
2025/6/30,ＢＥＥＮＯＳ,3328,小売業,0.000015,TOPIX Small 2,
2025/6/30,あさひ,3333,小売業,0.000029,TOPIX Small 2,
2025/6/30,日本調剤,3341,小売業,0.000055,TOPIX Small 2,
2025/6/30,ソフトクリエイトホールディングス,3371,情報・通信業,0.000039,TOPIX Small 2,
2025/6/30,明治電機工業,3388,卸売業,0.000024,TOPIX Small 2,
2025/6/30,サンマルクホールディングス,3395,小売業,0.00006,TOPIX Small 2,
2025/6/30,ＴＯＫＹＯ　ＢＡＳＥ,3415,小売業,0.000012,TOPIX Small 2,
2025/6/30,稲葉製作所,3421,金属製品,0.000026,TOPIX Small 2,
2025/6/30,川田テクノロジーズ,3443,金属製品,0.000063,TOPIX Small 2,
2025/6/30,Ａｎｄ　Ｄｏホールディングス,3457,不動産業,0.000016,TOPIX Small 2,
2025/6/30,グッドコムアセット,3475,不動産業,0.000022,TOPIX Small 2,
2025/6/30,ジェイ・エス・ビー,3480,不動産業,0.000039,TOPIX Small 2,
2025/6/30,ロードスターキャピタル,3482,不動産業,0.000038,TOPIX Small 2,
2025/6/30,ＪＭホールディングス,3539,小売業,0.000049,TOPIX Small 2,
2025/6/30,アレンザホールディングス,3546,小売業,0.00002,TOPIX Small 2,
2025/6/30,串カツ田中ホールディングス,3547,小売業,0.000011,TOPIX Small 2,
2025/6/30,バロックジャパンリミテッド,3548,小売業,0.000024,TOPIX Small 2,
2025/6/30,力の源ホールディングス,3561,小売業,0.000028,TOPIX Small 2,
2025/6/30,アセンテック,3565,卸売業,0.000017,TOPIX Small 2,
2025/6/30,小松マテーレ,3580,繊維製品,0.000026,TOPIX Small 2,
2025/6/30,ＧＭＯペパボ,3633,情報・通信業,0.000005,TOPIX Small 2,
2025/6/30,ファインデックス,3649,情報・通信業,0.000014,TOPIX Small 2,
2025/6/30,ブレインパッド,3655,情報・通信業,0.000025,TOPIX Small 2,
2025/6/30,ＫＬａｂ,3656,情報・通信業,0.000009,TOPIX Small 2,
2025/6/30,ポールトゥウィンホールディングス,3657,情報・通信業,0.000013,TOPIX Small 2,
2025/6/30,エイチームホールディングス,3662,情報・通信業,0.000021,TOPIX Small 2,
2025/6/30,セルシス,3663,情報・通信業,0.000071,TOPIX Small 2,
2025/6/30,エニグモ,3665,情報・通信業,0.000008,TOPIX Small 2,
2025/6/30,デジタルハーツホールディングス,3676,情報・通信業,0.000018,TOPIX Small 2,
2025/6/30,メディアドゥ,3678,情報・通信業,0.000019,TOPIX Small 2,
2025/6/30,ブイキューブ,3681,情報・通信業,0.000006,TOPIX Small 2,
2025/6/30,フィックスターズ,3687,情報・通信業,0.00007,TOPIX Small 2,
2025/6/30,ＣＡＲＴＡ　ＨＯＬＤＩＮＧＳ,3688,情報・通信業,0.000029,TOPIX Small 2,
2025/6/30,オプティム,3694,情報・通信業,0.000014,TOPIX Small 2,
2025/6/30,セレス,3696,情報・通信業,0.000028,TOPIX Small 2,
2025/6/30,特種東海製紙,3708,パルプ・紙,0.000046,TOPIX Small 2,
2025/6/30,セック,3741,情報・通信業,0.000022,TOPIX Small 2,
2025/6/30,プロシップ,3763,情報・通信業,0.000032,TOPIX Small 2,
2025/6/30,システムリサーチ,3771,情報・通信業,0.000033,TOPIX Small 2,
2025/6/30,ＧＭＯグローバルサイン・ホールディングス,3788,情報・通信業,0.000016,TOPIX Small 2,
2025/6/30,ＳＲＡホールディングス,3817,情報・通信業,0.000064,TOPIX Small 2,
2025/6/30,朝日ネット,3834,情報・通信業,0.000018,TOPIX Small 2,
2025/6/30,ｅＢＡＳＥ,3835,情報・通信業,0.000018,TOPIX Small 2,
2025/6/30,アバントグループ,3836,情報・通信業,0.000054,TOPIX Small 2,
2025/6/30,アドソル日進,3837,情報・通信業,0.000023,TOPIX Small 2,
2025/6/30,フリービット,3843,情報・通信業,0.000018,TOPIX Small 2,
2025/6/30,アステリア,3853,情報・通信業,0.000013,TOPIX Small 2,
2025/6/30,アイル,3854,情報・通信業,0.000039,TOPIX Small 2,
2025/6/30,マークラインズ,3901,情報・通信業,0.000028,TOPIX Small 2,
2025/6/30,メディカル・データ・ビジョン,3902,情報・通信業,0.000012,TOPIX Small 2,
2025/6/30,ｇｕｍｉ,3903,情報・通信業,0.000032,TOPIX Small 2,
2025/6/30,テラスカイ,3915,情報・通信業,0.000028,TOPIX Small 2,
2025/6/30,デジタル・インフォメーション・テクノロジー,3916,情報・通信業,0.000034,TOPIX Small 2,
2025/6/30,ネオジャパン,3921,情報・通信業,0.000012,TOPIX Small 2,
2025/6/30,ＰＲ　ＴＩＭＥＳ,3922,情報・通信業,0.000012,TOPIX Small 2,
2025/6/30,ダブルスタンダード,3925,情報・通信業,0.000014,TOPIX Small 2,
2025/6/30,オープンドア,3926,情報・通信業,0.000009,TOPIX Small 2,
2025/6/30,アカツキ,3932,情報・通信業,0.000037,TOPIX Small 2,
2025/6/30,Ｕｂｉｃｏｍホールディングス,3937,情報・通信業,0.000008,TOPIX Small 2,
2025/6/30,カナミックネットワーク,3939,情報・通信業,0.000013,TOPIX Small 2,
2025/6/30,トーモク,3946,パルプ・紙,0.000041,TOPIX Small 2,
2025/6/30,ザ・パック,3950,パルプ・紙,0.000061,TOPIX Small 2,
2025/6/30,オークネット,3964,情報・通信業,0.000037,TOPIX Small 2,
2025/6/30,オロ,3983,情報・通信業,0.000031,TOPIX Small 2,
2025/6/30,ユーザーローカル,3984,情報・通信業,0.000023,TOPIX Small 2,
2025/6/30,ＰＫＳＨＡ　Ｔｅｃｈｎｏｌｏｇｙ,3993,情報・通信業,0.000104,TOPIX Small 2,
2025/6/30,ラサ工業,4022,化学,0.000036,TOPIX Small 2,
2025/6/30,多木化学,4025,化学,0.000027,TOPIX Small 2,
2025/6/30,テイカ,4027,化学,0.000023,TOPIX Small 2,
2025/6/30,Ｓｕｎ　Ａｓｔｅｒｉｓｋ,4053,情報・通信業,0.000009,TOPIX Small 2,
2025/6/30,日本カーバイド工業,4064,化学,0.000024,TOPIX Small 2,
2025/6/30,電算システムホールディングス,4072,情報・通信業,0.000029,TOPIX Small 2,
2025/6/30,第一稀元素化学工業,4082,化学,0.000018,TOPIX Small 2,
2025/6/30,日本化学工業,4092,化学,0.000018,TOPIX Small 2,
2025/6/30,高圧ガス工業,4097,化学,0.000038,TOPIX Small 2,
2025/6/30,四国化成ホールディングス,4099,化学,0.000055,TOPIX Small 2,
2025/6/30,戸田工業,4100,化学,0.000007,TOPIX Small 2,
2025/6/30,保土谷化学工業,4112,化学,0.000023,TOPIX Small 2,
2025/6/30,大日精化工業,4116,化学,0.000053,TOPIX Small 2,
2025/6/30,ニチバン,4218,化学,0.00003,TOPIX Small 2,
2025/6/30,リケンテクノス,4220,化学,0.000049,TOPIX Small 2,
2025/6/30,大倉工業,4221,化学,0.00005,TOPIX Small 2,
2025/6/30,積水化成品工業,4228,化学,0.000011,TOPIX Small 2,
2025/6/30,群栄化学工業,4229,化学,0.000017,TOPIX Small 2,
2025/6/30,ダイキョーニシカワ,4246,化学,0.000035,TOPIX Small 2,
2025/6/30,森六,4249,化学,0.000032,TOPIX Small 2,
2025/6/30,恵和,4251,化学,0.000017,TOPIX Small 2,
2025/6/30,カーリット,4275,化学,0.00003,TOPIX Small 2,
2025/6/30,ＣＬホールディングス,4286,サービス業,0.000005,TOPIX Small 2,
2025/6/30,ハイマックス,4299,情報・通信業,0.000009,TOPIX Small 2,
2025/6/30,アミューズ,4301,サービス業,0.000025,TOPIX Small 2,
2025/6/30,ドリームインキュベータ,4310,サービス業,0.000014,TOPIX Small 2,
2025/6/30,クイック,4318,サービス業,0.000041,TOPIX Small 2,
2025/6/30,日本システム技術,4323,情報・通信業,0.000044,TOPIX Small 2,
2025/6/30,インテージホールディングス,4326,情報・通信業,0.000033,TOPIX Small 2,
2025/6/30,テイクアンドギヴ・ニーズ,4331,サービス業,0.000011,TOPIX Small 2,
2025/6/30,東邦システムサイエンス,4333,情報・通信業,0.000014,TOPIX Small 2,
2025/6/30,ぴあ,4337,サービス業,0.000026,TOPIX Small 2,
2025/6/30,イオンファンタジー,4343,サービス業,0.00003,TOPIX Small 2,
2025/6/30,ソースネクスト,4344,情報・通信業,0.000022,TOPIX Small 2,
2025/6/30,シーティーエス,4345,サービス業,0.000028,TOPIX Small 2,
2025/6/30,メディカルシステムネットワーク,4350,小売業,0.000012,TOPIX Small 2,
2025/6/30,日本精化,4362,化学,0.00004,TOPIX Small 2,
2025/6/30,ＨＥＲＯＺ,4382,情報・通信業,0.000012,TOPIX Small 2,
2025/6/30,アイ・ピー・エス,4390,情報・通信業,0.000017,TOPIX Small 2,
2025/6/30,システムサポートホールディングス,4396,情報・通信業,0.000023,TOPIX Small 2,
2025/6/30,ハリマ化成グループ,4410,化学,0.000015,TOPIX Small 2,
2025/6/30,ボードルア,4413,情報・通信業,0.000021,TOPIX Small 2,
2025/6/30,イーソル,4420,情報・通信業,0.000009,TOPIX Small 2,
2025/6/30,ヒト・コミュニケーションズ・ホールディングス,4433,情報・通信業,0.00001,TOPIX Small 2,
2025/6/30,サーバーワークス,4434,情報・通信業,0.00001,TOPIX Small 2,
2025/6/30,ギフティ,4449,情報・通信業,0.000038,TOPIX Small 2,
2025/6/30,第一工業製薬,4461,化学,0.000035,TOPIX Small 2,
2025/6/30,石原ケミカル,4462,化学,0.000021,TOPIX Small 2,
2025/6/30,理研ビタミン,4526,食料品,0.000052,TOPIX Small 2,
2025/6/30,扶桑薬品工業,4538,医薬品,0.00002,TOPIX Small 2,
2025/6/30,生化学工業,4548,医薬品,0.000029,TOPIX Small 2,
2025/6/30,鳥居薬品,4551,医薬品,0.000084,TOPIX Small 2,
2025/6/30,富士製薬工業,4554,医薬品,0.000026,TOPIX Small 2,
2025/6/30,大幸薬品,4574,医薬品,0.000017,TOPIX Small 2,
2025/6/30,ダイト,4577,医薬品,0.000034,TOPIX Small 2,
2025/6/30,大日本塗料,4611,化学,0.000033,TOPIX Small 2,
2025/6/30,藤倉化成,4620,化学,0.000016,TOPIX Small 2,
2025/6/30,アルプス技研,4641,サービス業,0.000058,TOPIX Small 2,
2025/6/30,サニックスホールディングス,4651,サービス業,0.000009,TOPIX Small 2,
2025/6/30,日本空調サービス,4658,サービス業,0.000031,TOPIX Small 2,
2025/6/30,フォーカスシステムズ,4662,情報・通信業,0.000025,TOPIX Small 2,
2025/6/30,明光ネットワークジャパン,4668,サービス業,0.000025,TOPIX Small 2,
2025/6/30,ファルコホールディングス,4671,サービス業,0.000023,TOPIX Small 2,
2025/6/30,クレスコ,4674,情報・通信業,0.000067,TOPIX Small 2,
2025/6/30,ＴＤＣソフト,4687,情報・通信業,0.000056,TOPIX Small 2,
2025/6/30,ＩＤホールディングス,4709,情報・通信業,0.000038,TOPIX Small 2,
2025/6/30,リソー教育,4714,サービス業,0.000036,TOPIX Small 2,
2025/6/30,早稲田アカデミー,4718,サービス業,0.000035,TOPIX Small 2,
2025/6/30,アルファシステムズ,4719,情報・通信業,0.000028,TOPIX Small 2,
2025/6/30,ＣＡＣ　Ｈｏｌｄｉｎｇｓ,4725,情報・通信業,0.00003,TOPIX Small 2,
2025/6/30,アイティフォー,4743,情報・通信業,0.000043,TOPIX Small 2,
2025/6/30,東京個別指導学院,4745,サービス業,0.000011,TOPIX Small 2,
2025/6/30,東計電算,4746,情報・通信業,0.000027,TOPIX Small 2,
2025/6/30,クリーク・アンド・リバー社,4763,サービス業,0.000019,TOPIX Small 2,
2025/6/30,ＳＢＩグローバルアセットマネジメント,4765,サービス業,0.000031,TOPIX Small 2,
2025/6/30,テー・オー・ダブリュー,4767,サービス業,0.000014,TOPIX Small 2,
2025/6/30,ＧＭＯインターネット,4784,サービス業,0.000012,TOPIX Small 2,
2025/6/30,山田コンサルティンググループ,4792,サービス業,0.000021,TOPIX Small 2,
2025/6/30,セントラルスポーツ,4801,サービス業,0.000023,TOPIX Small 2,
2025/6/30,パラカ,4809,不動産業,0.000012,TOPIX Small 2,
2025/6/30,ＡＣＣＥＳＳ,4813,情報・通信業,0.00002,TOPIX Small 2,
2025/6/30,イーエムシステムズ,4820,情報・通信業,0.000028,TOPIX Small 2,
2025/6/30,ＣＩＪ,4826,情報・通信業,0.000033,TOPIX Small 2,
2025/6/30,ビジネスエンジニアリング,4828,情報・通信業,0.000033,TOPIX Small 2,
2025/6/30,ＷＯＷＯＷ,4839,情報・通信業,0.000019,TOPIX Small 2,
2025/6/30,スカラ,4845,情報・通信業,0.000009,TOPIX Small 2,
2025/6/30,フルキャストホールディングス,4848,サービス業,0.000033,TOPIX Small 2,
2025/6/30,セルソース,4880,医薬品,0.000011,TOPIX Small 2,
2025/6/30,あすか製薬ホールディングス,4886,医薬品,0.000052,TOPIX Small 2,
2025/6/30,高砂香料工業,4914,化学,0.000117,TOPIX Small 2,
2025/6/30,コタ,4923,化学,0.000036,TOPIX Small 2,
2025/6/30,新日本製薬,4931,化学,0.000033,TOPIX Small 2,
2025/6/30,Ｉ－ｎｅ,4933,化学,0.000013,TOPIX Small 2,
2025/6/30,アクシージア,4936,化学,0.000007,TOPIX Small 2,
2025/6/30,エステー,4951,化学,0.000027,TOPIX Small 2,
2025/6/30,コニシ,4956,化学,0.000088,TOPIX Small 2,
2025/6/30,荒川化学工業,4968,化学,0.000024,TOPIX Small 2,
2025/6/30,日本高純度化学,4973,化学,0.00002,TOPIX Small 2,
2025/6/30,ＯＡＴアグリオ,4979,化学,0.00002,TOPIX Small 2,
2025/6/30,北興化学工業,4992,化学,0.000029,TOPIX Small 2,
2025/6/30,大成ラミックグループ,4994,化学,0.000018,TOPIX Small 2,
2025/6/30,日本農薬,4997,化学,0.000032,TOPIX Small 2,
2025/6/30,ニチレキグループ,5011,石油・石炭製品,0.000064,TOPIX Small 2,
2025/6/30,ユシロ,5013,石油・石炭製品,0.000025,TOPIX Small 2,
2025/6/30,富士石油,5017,石油・石炭製品,0.000019,TOPIX Small 2,
2025/6/30,テスホールディングス,5074,建設業,0.000019,TOPIX Small 2,
2025/6/30,藤倉コンポジット,5121,ゴム製品,0.000036,TOPIX Small 2,
2025/6/30,オカモト,5122,ゴム製品,0.000063,TOPIX Small 2,
2025/6/30,アキレス,5142,化学,0.000015,TOPIX Small 2,
2025/6/30,フコク,5185,ゴム製品,0.000024,TOPIX Small 2,
2025/6/30,ニッタ,5186,ゴム製品,0.000094,TOPIX Small 2,
2025/6/30,バンドー化学,5195,ゴム製品,0.000063,TOPIX Small 2,
2025/6/30,オハラ,5218,ガラス・土石製品,0.000013,TOPIX Small 2,
2025/6/30,日本ヒューム,5262,ガラス・土石製品,0.000047,TOPIX Small 2,
2025/6/30,日本コンクリート工業,5269,ガラス・土石製品,0.000014,TOPIX Small 2,
2025/6/30,三谷セキサン,5273,ガラス・土石製品,0.000071,TOPIX Small 2,
2025/6/30,アジアパイルホールディングス,5288,ガラス・土石製品,0.000034,TOPIX Small 2,
2025/6/30,ヨータイ,5357,ガラス・土石製品,0.000022,TOPIX Small 2,
2025/6/30,大阪製鐵,5449,鉄鋼,0.000033,TOPIX Small 2,
2025/6/30,モリ工業,5464,鉄鋼,0.000028,TOPIX Small 2,
2025/6/30,大平洋金属,5541,鉄鋼,0.000041,TOPIX Small 2,
2025/6/30,栗本鐵工所,5602,鉄鋼,0.000067,TOPIX Small 2,
2025/6/30,三菱製鋼,5632,鉄鋼,0.00003,TOPIX Small 2,
2025/6/30,日本精線,5659,鉄鋼,0.000022,TOPIX Small 2,
2025/6/30,エンビプロ・ホールディングス,5698,鉄鋼,0.000012,TOPIX Small 2,
2025/6/30,東邦亜鉛,5707,非鉄金属,0.000014,TOPIX Small 2,
2025/6/30,古河機械金属,5715,非鉄金属,0.000065,TOPIX Small 2,
2025/6/30,ＣＫサンエツ,5757,非鉄金属,0.000023,TOPIX Small 2,
2025/6/30,平河ヒューテック,5821,非鉄金属,0.000024,TOPIX Small 2,
2025/6/30,ホッカンホールディングス,5902,金属製品,0.000026,TOPIX Small 2,
2025/6/30,コロナ,5909,金属製品,0.000013,TOPIX Small 2,
2025/6/30,三協立山,5932,金属製品,0.000021,TOPIX Small 2,
2025/6/30,アルインコ,5933,金属製品,0.00002,TOPIX Small 2,
2025/6/30,長府製作所,5946,金属製品,0.000052,TOPIX Small 2,
2025/6/30,日東精工,5957,金属製品,0.000021,TOPIX Small 2,
2025/6/30,岡部,5959,金属製品,0.000038,TOPIX Small 2,
2025/6/30,高周波熱錬,5976,金属製品,0.000038,TOPIX Small 2,
2025/6/30,東京製綱,5981,金属製品,0.000019,TOPIX Small 2,
2025/6/30,サンコール,5985,金属製品,0.000008,TOPIX Small 2,
2025/6/30,エイチワン,5989,金属製品,0.000034,TOPIX Small 2,
2025/6/30,中央発條,5992,金属製品,0.000033,TOPIX Small 2,
2025/6/30,アイ・アールジャパンホールディングス,6035,サービス業,0.000008,TOPIX Small 2,
2025/6/30,Ｇｕｎｏｓｙ,6047,サービス業,0.000014,TOPIX Small 2,
2025/6/30,イー・ガーディアン,6050,サービス業,0.000016,TOPIX Small 2,
2025/6/30,ベクトル,6058,サービス業,0.000038,TOPIX Small 2,
2025/6/30,チャーム・ケア・コーポレーション,6062,サービス業,0.000027,TOPIX Small 2,
2025/6/30,キャリアリンク,6070,サービス業,0.00002,TOPIX Small 2,
2025/6/30,ＩＢＪ,6071,サービス業,0.000017,TOPIX Small 2,
2025/6/30,アサンテ,6073,サービス業,0.00002,TOPIX Small 2,
2025/6/30,バリューＨＲ,6078,サービス業,0.000036,TOPIX Small 2,
2025/6/30,ライドオンエクスプレスホールディングス,6082,サービス業,0.00001,TOPIX Small 2,
2025/6/30,ウィルグループ,6089,サービス業,0.00002,TOPIX Small 2,
2025/6/30,メドピア,6095,サービス業,0.000016,TOPIX Small 2,
2025/6/30,エラン,6099,サービス業,0.000026,TOPIX Small 2,
2025/6/30,日東工器,6151,機械,0.000016,TOPIX Small 2,
2025/6/30,日進工具,6157,機械,0.000015,TOPIX Small 2,
2025/6/30,冨士ダイス,6167,機械,0.000013,TOPIX Small 2,
2025/6/30,鎌倉新書,6184,サービス業,0.000012,TOPIX Small 2,
2025/6/30,エアトリ,6191,サービス業,0.000018,TOPIX Small 2,
2025/6/30,アトラエ,6194,サービス業,0.000015,TOPIX Small 2,
2025/6/30,セラク,6199,サービス業,0.000012,TOPIX Small 2,
2025/6/30,イワキ,6237,機械,0.00004,TOPIX Small 2,
2025/6/30,フリュー,6238,機械,0.000024,TOPIX Small 2,
2025/6/30,ヤマシンフィルタ,6240,機械,0.000034,TOPIX Small 2,
2025/6/30,日阪製作所,6247,機械,0.000036,TOPIX Small 2,
2025/6/30,ＰＥＧＡＳＵＳ,6262,機械,0.000015,TOPIX Small 2,
2025/6/30,マルマエ,6264,機械,0.000015,TOPIX Small 2,
2025/6/30,レオン自動機,6272,機械,0.000033,TOPIX Small 2,
2025/6/30,瑞光,6279,機械,0.000023,TOPIX Small 2,
2025/6/30,オイレス工業,6282,機械,0.00007,TOPIX Small 2,
2025/6/30,日本エアーテック,6291,機械,0.000012,TOPIX Small 2,
2025/6/30,日精樹脂工業,6293,機械,0.000014,TOPIX Small 2,
2025/6/30,ワイエイシイホールディングス,6298,機械,0.00002,TOPIX Small 2,
2025/6/30,日工,6306,機械,0.000027,TOPIX Small 2,
2025/6/30,巴工業,6309,機械,0.000042,TOPIX Small 2,
2025/6/30,井関農機,6310,機械,0.000028,TOPIX Small 2,
2025/6/30,北川鉄工所,6317,機械,0.000014,TOPIX Small 2,
2025/6/30,荏原実業,6328,機械,0.000044,TOPIX Small 2,
2025/6/30,東洋エンジニアリング,6330,建設業,0.000028,TOPIX Small 2,
2025/6/30,三菱化工機,6331,機械,0.000053,TOPIX Small 2,
2025/6/30,月島ホールディングス,6332,機械,0.00007,TOPIX Small 2,
2025/6/30,帝国電機製作所,6333,機械,0.000051,TOPIX Small 2,
2025/6/30,新東工業,6339,機械,0.000048,TOPIX Small 2,
2025/6/30,澁谷工業,6340,機械,0.000076,TOPIX Small 2,
2025/6/30,アイチ　コーポレーション,6345,機械,0.000056,TOPIX Small 2,
2025/6/30,小森コーポレーション,6349,機械,0.000089,TOPIX Small 2,
2025/6/30,鶴見製作所,6351,機械,0.000064,TOPIX Small 2,
2025/6/30,酒井重工業,6358,機械,0.00002,TOPIX Small 2,
2025/6/30,ＡＩＲＭＡＮ,6364,機械,0.000049,TOPIX Small 2,
2025/6/30,トーヨーカネツ,6369,機械,0.000035,TOPIX Small 2,
2025/6/30,木村化工機,6378,機械,0.000017,TOPIX Small 2,
2025/6/30,レイズネクスト,6379,建設業,0.000063,TOPIX Small 2,
